YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Hyundai,Veloster N,Forward Collision-Avoidance Assist (FCA)*,Forward Collision-Avoidance Assist (FCA)*,"The moment its camera sensors detect a potential collision directly ahead, the system alerts the driver and automatically activates the brakes.Even better, Pedestrian Detection, a lookout that warns for pedestrians in your path, is also available on Turbo Ultimate.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/DAW-desktop.jpg
2020,Hyundai,Veloster N,Forward Collision-Avoidance Assist (FCA)*,Driver Attention Warning (DAW)*,This safety innovation warns you with audio and visual cues if it detects drowsy or other kinds of inattentive driving behavior.,https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/DAW-desktop.jpg
2020,Hyundai,Veloster N,Forward Collision-Avoidance Assist (FCA)*,Blind-Spot Collision Warning (BCW)*,"Your Hyundai notifies you with a visual alert when its radars detect a vehicle in your blind spot area. If you try to change lanes in this situation, an audio warning will sound.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/BCW-desktop.jpg
2020,Hyundai,Veloster N,Forward Collision-Avoidance Assist (FCA)*,Lane Keeping Assist (LKA)*,"In case of an unintended lane departure at higher speeds, it warns the driver and—when necessary—guides the car back to a safer position.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/LKA-desktop.jpg
2020,Hyundai,Veloster N,Forward Collision-Avoidance Assist (FCA)*,Smart Cruise Control with Stop & Go (SCC)*,"While traveling at a speed set by you, it uses radars to maintain a safe distance from the car ahead. When your Hyundai slows down to 6 mph or less, the cruise control automatically turns off.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/SCC-desktop.jpg
2020,Hyundai,Veloster N,Forward Collision-Avoidance Assist (FCA)*,Rear Cross-Traffic Collision Warning (RCCW)*,To help make reversing safer—especially when you're backing out of a parking space with limited visibility—the Rear Cross-Traffic Collision Warning lets you know if its sensors detect a vehicle approaching from the left or right.,https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/RCCW-desktop.jpg
2020,Hyundai,Veloster N,The results say it all.,Awards & Accolades,"Awards and accolades show how we make driving safer, more convenient and ultimately more rewarding.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/veloster/main/awards/veloster-award-desktop.jpg
2020,Hyundai,Veloster N,VELOSTER N,VELOSTER N,Born in our global R&D facility in Namyang. Tested on Nürburgring.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/veloster/main/hero/exterior/base/2020-veloster-base-thunder-gray.jpg
2020,Hyundai,Ioniq Hybrid,2020 IONIQ Hybrid,2020 IONIQ Hybrid,59 MPG Hwyi,https://www.hyundaiusa.com/images/vehicles/pages/vlp/auto-hook-icon-white.svg
2020,Hyundai,Ioniq Hybrid,The most fuel-efficientcar in America.,The most fuel-efficientcar in America.,"It doesn’t look or drive like one, but it’s most definitely a hybrid. With Ioniq Hybrid Blue trim getting up to 59 MPG Highway, it’s America’s most fuel-efficient hybrid, beating Prius.* It’s also the most spacious, with smart tech and brilliant styling.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/auto-hook-icon-white.svg
2020,Hyundai,Ioniq Hybrid,Compare 4IONIQ Hybrid trims,Compare 4IONIQ Hybrid trims,gas/electriccombined,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-hybrid/compare/2020-ioniq-hybrid-hero-blue-stellar-silver.png
2020,Hyundai,Ioniq Hybrid,Design,More style per gallon.,"Ioniq’s design approach is hybrid efficiency minus the eccentricity. You can see it in the bold, airflow-inspired form and lines—made all the more striking with new styling features.",/images/vehicles/pages/vlp/2020/ioniq-hybrid/exterior/360/1280x630/limited/2020-ioniq-hev-limited-ceramic-white.jpg
2020,Hyundai,Ioniq Hybrid,Design,Design,Distinctive LED lights available in the front and back improve both night vision and efficiency while keeping Ioniq looking as stylish as ever.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-hybrid/exterior/features/overlay/led-lights.jpg
2020,Hyundai,Ioniq Hybrid,Interior,Modern space. The most in its class.,"Ioniq has room. Lots of it. Stretch out in this stylish space with eye-catching upgrades like an available 10.25-inch touchscreen, ambient lighting and sporty flat-bottom steering wheel. Or load it up with friends and gear for the weekend.",/images/vehicles/pages/vlp/2020/ioniq-hybrid/interior/pano/1280x560/blue/2020-ioniq-hev-blue-black.jpg
2020,Hyundai,Ioniq Hybrid,Interior,Interior,"Lots of space means loads of comfort, especially with available options like a power driver with lumbar support, heated front seats and leather seating surfaces.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-hybrid/interior/features/overlay/comfortable.jpg
2020,Hyundai,Ioniq Hybrid,Convenient and connected,Make more of every trip.,"If there’s a way to keep you moving and connected while you’re on the go, it’s this. Thoughtful advances that make every journey easier.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-hybrid/convenience/wireless-charging.jpg
2020,Hyundai,Ioniq Hybrid,Convenient and connected,Convenient and connected,"Power up Qi-compatible devices on the available charging pad, clutter-free, no wires needed. Plus, passengers can easily charge up with available 2nd-row USB ports.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-hybrid/convenience/overlay/wireless-charging.jpg
2020,Hyundai,Ioniq Hybrid,A battery warranty that goes the distance.,A battery warranty that goes the distance.,"We want you to be confident in what we make—especially our high-capacity lithium-ion polymer battery system. Which is why it’s guaranteed for 10 years/100,000 miles.*",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-hybrid/features/battery/ioniq-hev-vlp-battery-warranty.jpg
2020,Hyundai,Ioniq Hybrid,"Looking for electric? Ioniq’s got that, too.","Looking for electric? Ioniq’s got that, too.",Limited availability in select states*,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-hybrid/electric-available/2020-ioniq-phev-se-black-noir-pearl.png
2020,Hyundai,Ioniq Plug-in Hybrid,IONIQ Plug-in Hybrid,IONIQ Plug-in Hybrid,"$4,543i",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/compare/2020-ioniq-phev-se-black-noir-pearl.png
2020,Hyundai,Ioniq Plug-in Hybrid,Electric when you want it.Gas when you need it.,Electric when you want it.Gas when you need it.,"A combined battery and gas range of up to 630 miles?* Check. Option of driving in all-electric mode? Check. 
					Special access to HOV lanes? Check. When it comes to perks, Ioniq Plug-in Hybrid’s a stylish way of checking all of the above.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/compare/2020-ioniq-phev-se-black-noir-pearl.png
2020,Hyundai,Ioniq Plug-in Hybrid,Compare 3 IONIQ Plug-in Hybrid trims,Compare 3 IONIQ Plug-in Hybrid trims,gas/electriccombined,https://www.hyundaiusa.com/images/vehicles/pages/vlp/icon-odometer.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Plug-In Advantages,The best of both fuels.,"The range and fueling convenience of a hybrid combined with the amazing benefits of an EV—when you think about it, driving a plug-in hybrid is a smart choice.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/charging/icon/hov.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Plug-In Advantages,HOV lane,Special access to HOV lanes where available.*,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/charging/icon/hov.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Plug-In Advantages,federal tax credit,And additional state incentives may apply.*,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/charging/icon/hov.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Plug-In Advantages,all-electric miles. 52 MPG.,A combined battery and gas range of up to 630 miles.*,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/charging/icon/hov.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Design,"Save on fuel, not style.","With Ioniq, looks can get you pretty far. The sweeping contours and lines lower the drag coefficient, while its revamped styling features raise its curb appeal.",/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/exterior/360/1280x630/limited/2020-ioniq-phev-limited-ceramic-white.jpg
2020,Hyundai,Ioniq Plug-in Hybrid,Design,Design,"We’ve upgraded the refined exterior with more modern touches like the handsome mesh-pattern grille, resculpted bumpers and sportier new wheels.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/gallery/overlay/refreshed-styling.jpg
2020,Hyundai,Ioniq Plug-in Hybrid,Interior,Modern sophistication on full display.,"Perched atop the instrument panel, the available 10.25-inch touchscreen serves as the vibrant hub of the interior. The contemporary styling is further enhanced with ambient lighting and a sporty flat-bottom steering wheel.",/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/interior/pano/1280x560/se/2020-ioniq-phev-se-black.jpg
2020,Hyundai,Ioniq Plug-in Hybrid,Interior,Interior,Use your favorite mobile apps safely and seamlessly through your touchscreen and voice.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/gallery/touchscreen-panel.jpg
2020,Hyundai,Ioniq Plug-in Hybrid,Versatility,A space as flexible as its power.,"The roomy Ioniq has more passenger space than Toyota Prius Prime, Chevy Volt and Nissan Leaf.* And the 60/40 split-folding rear seatback gives you flexible seating and cargo arrangements, taking full advantage of the 23.0 cu. ft. of cargo volume.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/gallery/versatility.jpg
2020,Hyundai,Ioniq Plug-in Hybrid,Easy Charging,Electric made effortless.,Driving electric is easier than you think. Especially with these innovations that save time and money.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/charging/icon/charging-time.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Easy Charging,Easy Charging,Charging time,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/charging/icon/charging-time.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Easy Charging,"2 hours, 15 minutes with a 220V/240V outlet.",Or charge under 9 hours at home with a standard 110V/120V outlet.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/charging/icon/charging-time.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Easy Charging,Capture electricity while braking.,Ioniq’s brakes convert the wheels’ mechanical energy into electricity and store it in the battery.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/charging/icon/regenerative-braking.svg
2020,Hyundai,Ioniq Plug-in Hybrid,Set up your home for faster 240-volt charging.,Set up your home for faster 240-volt charging.,Compare chargers designed to work with your Hyundai and schedule a professional installation by vetted electricians in your area.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/learn-more.png
2020,Hyundai,Ioniq Plug-in Hybrid,A battery warranty that goes the distance.,A battery warranty that goes the distance.,"We want you to be confident in what we make—especially our high-capacity lithium-ion polymer battery system. Which is why it’s guaranteed for 10 years/150,000 miles.*",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-plug-in-hybrid/main/gallery/battery-warranty.jpg
2019,Hyundai,Sonata Hybrid,Exterior tour,Fuel efficiency flows from leading-edge design.,Industry-leading aerodynamic design helps deliver up to an EPA-est. 42 MPG combined.*,/images/vehicles/pages/vlp/2019/sonata-hybrid/main/exterior/feature-1/hybrid-se/2019-sonata-hybrid-se-hyper-white.jpg
2019,Hyundai,Sonata Hybrid,Exterior tour,The hybrid battery warranty that has your back.,The confidence of a Lifetime Hybrid/Electric Battery Warranty* is standard on every Sonata Hybrid.,/images/vehicles/pages/vlp/2019/sonata-hybrid/main/exterior/feature-2/hybrid-se/2019-sonata-hybrid-se-hyper-white.jpg
2019,Hyundai,Sonata Hybrid,Interior tour,Relax and energize.,The 7-inch color display audio with Android Auto™ and Apple CarPlay®* brings the most useful apps from your phone to your car's touchscreen.,/images/vehicles/pages/vlp/2019/sonata-hybrid/main/interior/feature-1/hybrid-se/2019-sonata-hybrid-se-beige-cloth.jpg
2019,Hyundai,Sonata Hybrid,Interior tour,Convenience that makes you wonder how you lived without it.,Proximity Key entry with push button start means no more fumbling with your car keys. Just carry it in your pocket.,/images/vehicles/pages/vlp/2019/sonata-hybrid/main/interior/feature-2/hybrid-se/2019-sonata-hybrid-se-beige-cloth.jpg
2019,Hyundai,Sonata Plug-in Hybrid,Exterior tour,Fuel efficiency flows from leading-edge design.,Industry-leading aerodynamic design helps deliver up to an EPA-est. 42 MPG combined.*,/images/vehicles/pages/vlp/2019/sonata-hybrid/main/exterior/feature-1/hybrid-se/2019-sonata-hybrid-se-hyper-white.jpg
2019,Hyundai,Sonata Plug-in Hybrid,Exterior tour,The hybrid battery warranty that has your back.,The confidence of a Lifetime Hybrid/Electric Battery Warranty* is standard on every Sonata Hybrid.,/images/vehicles/pages/vlp/2019/sonata-hybrid/main/exterior/feature-2/hybrid-se/2019-sonata-hybrid-se-hyper-white.jpg
2019,Hyundai,Sonata Plug-in Hybrid,Interior tour,Relax and energize.,The 7-inch color display audio with Android Auto™ and Apple CarPlay®* brings the most useful apps from your phone to your car's touchscreen.,/images/vehicles/pages/vlp/2019/sonata-hybrid/main/interior/feature-1/hybrid-se/2019-sonata-hybrid-se-beige-cloth.jpg
2019,Hyundai,Sonata Plug-in Hybrid,Interior tour,Convenience that makes you wonder how you lived without it.,Proximity Key entry with push button start means no more fumbling with your car keys. Just carry it in your pocket.,/images/vehicles/pages/vlp/2019/sonata-hybrid/main/interior/feature-2/hybrid-se/2019-sonata-hybrid-se-beige-cloth.jpg
2020,Hyundai,Kona Electric,Compare 3 Kona Electric trims,Compare 3 Kona Electric trims,electric motor(201-hp),https://www.hyundaiusa.com/images/vehicles/pages/vlp/icon-odometer.svg
2020,Hyundai,Kona Electric,Exterior tour,Exterior tour,"The Kona Electric gives you an astounding EPA-estimated All-Electric Range of 258 miles* with an efficiency of an EPA-estimated 132 MPGe City miles, powered by a potent 64.0-kWh battery system.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/kona-electric/main/exterior/features/2020-kona-ev-ext-1.jpg
2020,Hyundai,Kona Electric,Interior tour,Interior tour,"Through voice and the available 10.25-inch touchscreen, you can use your favorite music, maps, messages, calling and more, seamlessly and safely.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/kona-electric/main/interior/features/2020-kona-ev-int-1.jpg
2019,Hyundai,Nexo Fuel Cell,NEXO,NEXO,380 miles*,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2019/nexo/hero/nexo-header-1280x630.jpg
2019,Hyundai,Nexo Fuel Cell,A future where alternative fuel is normal fuel.,A future where alternative fuel is normal fuel.,"Introducing the first-ever Nexo Fuel Cell. It's not only the world's first dedicated
						hydrogen-powered SUV, its EPA-estimated range of 380 miles is the highest of any fuel-cell or electric vehicle on
						the market. But more than a clean energy vehicle, the Nexo is our technology flagship, featuring next-generation
						connectivity, safety, design, and luxury.",https://www.hyundaiusa.com/images/campaigns/handraiser/2019-nexo-lite-reveal/play-icon.svg
2019,Hyundai,Nexo Fuel Cell,Up to 380 milesof range in just5 minutes.*,Hydrogen Innovation,"Fueling the Nexo is just as easy as pumping gas. And in five minutes or less of refueling, you
							have the highest range of any fuel-cell or electric vehicle on the planet. Enough to drive from L.A. to San
							Francisco nonstop.* This is the beauty offuel-cell technology.",https://www.hyundaiusa.com/images/campaigns/handraiser/2019-nexo-lite-reveal/play-icon.svg
2019,Hyundai,Nexo Fuel Cell,Let Nexo park for you.,Autonomous Parking,"The Nexo is the first Hyundai to feature Remote Smart Parking Assist, which has the distinction of being our first fully autonomous feature.
							With just a push of a Smart Key button, this amazing system transforms into your own personal valet, parking your Nexo for you.
							When you’re ready to go, RSPA drives the Nexo out of the spot.",https://www.hyundaiusa.com/images/campaigns/handraiser/2019-nexo-lite-reveal/play-icon.svg
2019,Hyundai,Nexo Fuel Cell,Ownership Benefits,Ownership Benefits,The only emission produced by hydrogen fuel cells is H2O.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2019/nexo/hero/nexo-header-1280x630.jpg
2019,Hyundai,Nexo Fuel Cell,Exterior,A design as clean as its energy.,"Every aesthetic element of the Nexo was designed to be as clean and pure as its fuel source. And because a low drag coefficient increases range, it was designed to be highly aerodynamic as well.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2019/nexo/exterior/exterior-main.jpg
2019,Hyundai,Nexo Fuel Cell,Interior,Get an inside view of tomorrow.,Enter a cockpit inspired by the future. Inside you’ll experience an elevated level of ultra-modern luxury and technology befitting a forward-thinking flagship.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2019/nexo/interior/interior-main.jpg
2019,Hyundai,Nexo Fuel Cell,Convenience,An effortless blend of technology and versatility.,"Rooted in innovation, the Nexo makes life easier with a number of intelligent and intuitive technology conveniences you’ve come to expect.",https://www.hyundaiusa.com/images/campaigns/handraiser/2019-nexo-lite-reveal/play-icon.svg
2019,Hyundai,Nexo Fuel Cell,Fuel cell explained,Fuel cell explained,"When you drive, the hydrogen travels from the tanks to the fuel-cell stack. There it goes through an electrochemical reaction with
								 oxygen collected from the air intake. This creates electricity, which powers the motor, and water.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2019/nexo/fuel-cell-explained/system.svg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Lane Following Assist (LFA)*,"Another all-new innovation for Hyundai, Lane Following Assist automatically adjusts steering to make sure the vehicle is safely inside the lane. It also uses its sensors to maintain the proper speed to keep a safe distance from the car ahead.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/FCA-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Forward Collision-Avoidance Assist (FCA)*,"The moment it detects a slowing or stopped vehicle in your path, it warns you of a potential collision. If you don't stop in time, the system will automatically apply emergency braking to help avoid or reduce the severity of a collision.FCA with Pedestrian DetectionFor models with this safety enhancement, the forward camera and radar can also detect pedestrians in your path and activate the same warning and – if necessary – automatic braking.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/FCA-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Driver Attention Warning (DAW)*,"To help prevent potential accidents, this system monitors your driving patterns to detect drowsy or inattentive driving. Once detected, it alerts you with a sound cue coupled with a warning message on the instrument panel.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/DAW-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Blind-Spot Collision Warning (BCW)*,"Your Hyundai notifies you with a visual alert when its radars detect a vehicle in your blind spot area. If you try to change lanes in this situation, an audio warning will sound.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/BCW-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,High Beam Assist (HBA)*,"Constantly turning your high beams off and on can be a hassle, which is why this thoughtful feature automatically does it for you. It can detect oncoming vehicles and also, when they're no longer there, toggling between high and low beams accordingly.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/HBA-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Smart Cruise Control (SCC)*,"While traveling at a speed set by you, it uses radars to maintain a safe distance from the car ahead. When your Hyundai slows down to 6 mph or less, the cruise control automatically turns off.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/SCC-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Rear Cross-Traffic Collision Warning (RCCW)*,To help make reversing safer—especially when you're backing out of a parking space with limited visibility—the Rear Cross-Traffic Collision Warning lets you know if its sensors detect a vehicle approaching from the left or right.,https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/RCCW-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Remote Smart Parking Assist*,"Our autonomous system allows the Hyundai to park itself, even when you’re not inside the vehicle. Once you get out, the self-parking function can be started with a push of your smart key button. You can also summon the car out of its parking spot the same way. With an innovation like this, the future feels even less remote.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/RSPA-desktop.jpg
2020,Hyundai,IONIQ Electric,IONIQ Electric,EPA-estimated range,"2019
								124
							
							
								2020
								170",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-ioniq-electric-reveal/hero/2020-Ioniq-ev-hero-desktop.jpg
2020,Hyundai,IONIQ Electric,IONIQ Electric,Longer range. More power. Bigger screen.,"With an EPA-estimated range of 170 miles* and 134 HP, the revamped Ioniq Electric takes you farther and quicker than before. And the new interior makes the journey more enjoyable with a bigger 10.25-inch touchscreen and ambient lighting. It’s a beautiful way to join an inspiring era of automotive evolution.",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-ioniq-electric-reveal/hero/2020-Ioniq-ev-hero-desktop.jpg
2020,Hyundai,IONIQ Electric,Meet the rest of the family.,Meet the rest of the family.,The most fuel-efficient car in America.,https://www.hyundaiusa.com/images/campaigns/handraiser/2020-ioniq-electric-reveal/family/HEV.png
2020,Hyundai,Sonata Hybrid,"The hybrid, gorgeously reimagined.","The hybrid, gorgeously reimagined.","The completely renewed Sonata Hybrid changes the way you look at hybrids, starting with its dramatic sports coupe silhouette. Even the LED lights astonish, beautifully integrated with the chrome trim, hidden until they illuminate. Inside, sleek accommodations indulge the senses with upscale features. If it wasn't for its roughly 680 miles of range*, you just might forget it's a hybrid. And because it's a Hyundai, it comes with 3 years of complimentary maintenance*.",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-sonata-hybrid-reveal/sonata-hev-1.jpg
2020,Hyundai,Sonata Hybrid,2 miles a daypowered bythe sun,"Free energy, compliments of the sun.","When it comes to maximizing efficiency, the sky's no longer the limit - it's where Sonata Hybrid gets free power. The available roof solar panels charge the batteries, generating enough electric power to increase driving range by nearly 2 miles every day. You could get the equivalent of as much as 700 extra miles of battery power per year.*",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-sonata-hybrid-reveal/sonata-hev-battery.jpg
2020,Hyundai,Sonata Hybrid,A refined vision of the future.,A refined vision of the future.,"As beautiful as it looks, Sonata Hybrid is loaded with next-level technology that's just as stunning.",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-sonata-hybrid-reveal/sonata-hev-digital-key.jpg
2020,Hyundai,Sonata Hybrid,A bolder breed of hybrid.,A bolder breed of hybrid.,"The reasons to drive a hybrid used to be purely practical then came the Sonata Hybrid. From the aggressive, new face with its imaginative lighting to the rear fastback styling with its exclusive spoiler, it dares to do what hybrids have never done before: stand out.",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-sonata-hybrid-reveal/sonata-hev-wheels.jpg
