YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Ford,Escape,Convenience,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Escape,Convenience,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Escape,Design,Get In. Go. Repeat.,"The completely redesigned Escape was built for a life in motion. From the spacious new interior, to the sleek, head-turning lines of the exterior – 2020 Ford Escape was built for adventure on the road and a lifestyle on the go.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46621.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Design,Redesigned Exterior and Interior,"The Ford Escape has a distinctive new look for 2020. Redesigned with sportier lines that give it a premium feel, the attention-grabbing new Escape will change the way you look at every other SUV. Its interior has also been redesigned with all the features and conveniences to help make traveling, and exploring, more comfortable. A new rotary gear shift dial opens space on the center console and helps improve overall front-row comfort. And with the second-row 60/40 split-fold seats with an all-new sliding feature, you can have best-in-class second-row legroom* or slide forward to maximize rear cargo space.**","https://www.ford.comdata:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAHCAYAAAABIM1CAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABpJREFUeNpi/P//PwMlgImBQjBqABUMAAgwAFg0Awscjv2CAAAAAElFTkSuQmCC"
2020,Ford,Escape,Design,Panoramic Vista Roof®,"The available panoramic Vista Roof features a large forward panel that tilts up or opens fully, plus a fixed rear skylight. So whether you’re sitting up front or in back, the Vista Roof lets in natural light. Available on SE, SEL and Titanium.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46741.tif?croppathe=1_3x2&wid=900
2020,Ford,Escape,Design,"Second-Row Sliding, Seats 60/40 Split-Fold Down",Your life on the go needs both convenience and versatility. That’s why 2020 Escape has second-row 60/40 split-fold seats and an all-new sliding feature for more cargo space* or best-in-class second-row legroom with 40.7 inches of personal space.**,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_45925.tif?croppathe=1_3x2&wid=900
2020,Ford,Escape,Design,SE Sport Premium Package,"A head-turning new look for 2020, the SE Sport Premium Package includes 19-inch Machined-face aluminum wheels with Ebony-painted pockets, black roof-rack rails, ActiveX seating material and a panoramic Vista Roof®
.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/escape/2020/collections/dm/20_FRD_ESP_46622.tif?croppathe=1_21x9&wid=1440
2020,Ford,Escape,Design,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Escape,Design,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge,Design,Get Used to the Attention,"With its bold design, Edge naturally gets noticed. From the dynamic grille to the fluid shapes and smooth lines that run the length of its body, the 2020 Edge Titanium Elite will let you arrive in style. It also has a sleek roof, aerodynamic shape and the type of commanding profile that isn’t afraid of turning heads or stepping into the spotlight.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43264.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Design,Genius in the Details,"Edge has always had a bold, powerful look. Confident and athletic from the body, grille, hood and wheels to the LED lamps and available 180-degree camera system, Edge is a design masterpiece.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDGE_TI_COMP09.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge,Design,Made for Action,"It’s powered by a 2.7L V6 EcoBoost®
 engine that delivers 335 horsepower and 380 lb.-ft. of torque* coupled with a performance-tuned eight-speed automatic transmission. The 2020 Edge ST has road-gripping all-wheel drive, Ford Performance tuned suspension and race-inspired paddle shifters. Its standard leather-trimmed seats include supportive bolsters that help anchor you in tight turns. Topping it off is a striking grille with gloss black-painted mesh and prominent ST logo.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_EDGE_MYCO_019_76654_PK.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Design,Luxury inside. Style outside.,"The overall craftsmanship and attention to detail can be seen both inside and out of Edge Titanium. The interior features a standard leather-wrapped steering wheel and perforated leather-trimmed sport bucket seats. Other smart touches include standard metal-plated accents, mechanical stripe aluminum appliqué, illuminated scuff plates and ambient lighting. The exterior design features a bright beltline molding matched with chrome accents and standard 19-inch wheels. Also available are 20-inch wheels.","https://www.ford.comdata:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAHCAYAAAABIM1CAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABpJREFUeNpi/P//PwMlgImBQjBqABUMAAgwAFg0Awscjv2CAAAAAElFTkSuQmCC"
2020,Ford,Edge,Design,Stylish Interior Design,"You’ll see the attention to detail everywhere you look inside the 2020 Edge. The quality and craftsmanship are reflected in the way that style and everyday usability come together in the modern, refined look and feel of the instrument panel, center stack, door trim, floor console and rotary gear shift dial.","https://www.ford.comdata:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAHCAYAAAABIM1CAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABpJREFUeNpi/P//PwMlgImBQjBqABUMAAgwAFg0Awscjv2CAAAAAElFTkSuQmCC"
2020,Ford,Edge,Design,Rotary Gear Shift Dial,"The rotary gear shift dial takes up less room than traditional gearshifts. This opens up space for more conveniently arranged cupholders, improved bin size, smart storage and a USB port right where you need it.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43263.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge,Design,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge,Design,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge,Technology,Confidence-Inspiring Technologies,"The 2020 Edge offers the most available driver-assist technologies10
 in its class,15
 to help give you confidence on the road. With sensors and cameras mounted at specific locations on the vehicle, you can be aware of other vehicles and objects that are beside and behind you. For instance, available Enhanced Active Park Assist uses ultrasonic sensors on the front and rear of the vehicle to help you guide your Edge into a suitable parallel or perpendicular parking space.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Ford Co-Pilot360™ Technology,"Ford Co-Pilot360™
 is a suite of five standard driver-assist features. In addition to the four highlighted features, Ford Co-Pilot360 also includes Auto High-Beam Headlamps.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,BLIS® (Blind Spot Information System) with Cross-Traffic Alert,"How many times have you tensed up during an attempted lane change on a busy freeway? With BLIS, you won’t have to bother your passenger with “Can I get over?” This feature can help detect and alert you to vehicles in your blind spot, while Cross-Traffic Alert can detect traffic behind you when you’re slowly backing out of a parking spot or driveway.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,BLIS® (Blind Spot Information System) with Cross-Traffic Alert,"How many times have you tensed up during an attempted lane change on a busy freeway? With BLIS, you won’t have to bother your passenger with “Can I get over?” This feature can help detect and alert you to vehicles in your blind spot, while Cross-Traffic Alert can detect traffic behind you when you’re slowly backing out of a parking spot or driveway.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Lane-Keeping System,"It happens. Maybe you’re caught up listening to your favorite podcast or need your morning latte, but you’ve wandered a little too close to the edge of your lane. The Lane-Keeping System can help you stay in your lane, even during a moment of distraction. This smart feature scans your vehicle’s position between the lines in the road ahead and can alert you if you’re starting to edge out of your lane. Having trouble staying on track? After you’ve drifted a few times, you’ll see a coffee cup icon, letting you know it’s time to take a break.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Lane-Keeping System,"It happens. Maybe you’re caught up listening to your favorite podcast or need your morning latte, but you’ve wandered a little too close to the edge of your lane. The Lane-Keeping System can help you stay in your lane, even during a moment of distraction. This smart feature scans your vehicle’s position between the lines in the road ahead and can alert you if you’re starting to edge out of your lane. Having trouble staying on track? After you’ve drifted a few times, you’ll see a coffee cup icon, letting you know it’s time to take a break.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Pre-Collision Assist with Automatic Emergency Braking,"We should all drive defensively, but sometimes other people’s lack of attention can create a hazard. This feature scans the road ahead and can alert you to potential collisions with vehicles or pedestrians detected in your path. If an impact becomes imminent and you don’t take corrective action, the brakes can apply automatically. But don’t worry—they’ll only activate if they’re needed.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Pre-Collision Assist with Automatic Emergency Braking,"We should all drive defensively, but sometimes other people’s lack of attention can create a hazard. This feature scans the road ahead and can alert you to potential collisions with vehicles or pedestrians detected in your path. If an impact becomes imminent and you don’t take corrective action, the brakes can apply automatically. But don’t worry—they’ll only activate if they’re needed.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Auto High-Beam Headlamps,"We’ve all been there. Heading into a pitch-black stretch of road and having to turn on the high beams—then forgetting to turn them off again as oncoming traffic approaches. Now, unlit roads, dark peripheries and other low-visibility situations don’t have to catch you off guard. Auto High-Beam Headlamps can sense poor lighting conditions and switch on to light your path ahead. They can even sense oncoming headlights and dim automatically, so you don’t have to worry about blinding other drivers. They can help you keep your focus on the road—and both hands on the wheel.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Auto High-Beam Headlamps,"We’ve all been there. Heading into a pitch-black stretch of road and having to turn on the high beams—then forgetting to turn them off again as oncoming traffic approaches. Now, unlit roads, dark peripheries and other low-visibility situations don’t have to catch you off guard. Auto High-Beam Headlamps can sense poor lighting conditions and switch on to light your path ahead. They can even sense oncoming headlights and dim automatically, so you don’t have to worry about blinding other drivers. They can help you keep your focus on the road—and both hands on the wheel.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Rear View Camera,"Between glancing in the rearview mirror and craning your neck, backing up requires a little multitasking. So we help make it easier. The rear view camera may not be an extra set of eyes, but it does provide a great view of what’s behind your vehicle. Just make sure to keep the camera lens free of debris (like snow or dust) and you can navigate Reverse with confidence.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Rear View Camera,"Between glancing in the rearview mirror and craning your neck, backing up requires a little multitasking. So we help make it easier. The rear view camera may not be an extra set of eyes, but it does provide a great view of what’s behind your vehicle. Just make sure to keep the camera lens free of debris (like snow or dust) and you can navigate Reverse with confidence.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Enhanced Active Park Assist,"Never pass up a potential parking space again. Enhanced Active Park Assist makes it easy to nail an impressive park time after time—even in tight parallel or reverse perpendicular spots. All you have to do is activate, shift, accelerate and brake while your vehicle takes care of the rest. This feature also offers Park Out Assist with side-sensing capability, so you can confidently navigate out of a spot when someone’s parked too close to you.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Enhanced Active Park Assist,"Never pass up a potential parking space again. Enhanced Active Park Assist makes it easy to nail an impressive park time after time—even in tight parallel or reverse perpendicular spots. All you have to do is activate, shift, accelerate and brake while your vehicle takes care of the rest. This feature also offers Park Out Assist with side-sensing capability, so you can confidently navigate out of a spot when someone’s parked too close to you.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Navigation,"Whether it means missing a flight or just losing your cool, a wrong turn can put a dent in your day. But like a sherpa for trips large and small, the Navigation System can help you stay confidently on course. But that’s not all. It can also point you to the nearest gas stations or coffee shops and even suggest places to stop based on your interests.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Navigation,"Whether it means missing a flight or just losing your cool, a wrong turn can put a dent in your day. But like a sherpa for trips large and small, the Navigation System can help you stay confidently on course. But that’s not all. It can also point you to the nearest gas stations or coffee shops and even suggest places to stop based on your interests.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Intuitive Technologies,Features that can help make your time on the road less hectic.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_frd_edg_32_overheadhotspots.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,SYNC® 3 With Ford+Alexa,"Ford+Alexa brings the amazing capabilities of Amazon Alexa from your home to the road. By using the Ford+Alexa app and connecting via SYNC®
 3 AppLink,®
 you’ll have access to voice navigation, traffic information, Amazon Prime shopping and can even control your supported smart-home devices. Stay connected, from just about anywhere.*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43253_Nav.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,B&O Sound System by Bang & Olufsen,"Enjoy your personal sound studio, wherever you go. Available B&O Sound System by Bang & Olufsen offers a superior, immersive listening experience for everyone on board.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43279.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge,Technology,FordPass – A Smarter Way to Move™,"FordPass™ is the one-stop app that can help you move more freely throughout your day.164

Here’s how:



Lock, unlock and start your vehicle remotely*
Use FordPay to conveniently pay for service
Receive key vehicle info and schedule service
Compare fuel prices at stations along your route
Find parking169 ahead of time
Get FordPass help from a friendly FordGuide



These are just some of the great things you can do with FordPass. If you haven’t already, download the FordPass app on the App Store®167 or get it on Google Play™.167",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43221.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge,Technology,"Ford SYNC®
 3 AppLink®
 With Waze","Using Waze inside your Ford vehicle is now easier since the much-loved, crowd-sourced navigation and traffic app is compatible with available SYNC® 3 AppLink.® You can collaborate with other users, outsmarting traffic by sharing information to get the best routes, and receive real-time alerts about accidents, road hazards and traffic jams. Moving Waze to the dash screen allows you to conveniently access the app’s features on a larger display. You can also operate Waze with voice commands for hands-free control, helping to keep your eyes on the road.* Available via iPhone® in Ford vehicles equipped with SYNC 3 with software version 3.0. Waze is also available on Android Auto.™",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Technology,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge,Technology,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge,Performance,"Power, looks and smarts. 2020 Edge has them all.","Two available engines offer more than enough attitude under the hood – the turbocharged, direct-injection twin-scroll 2.0L EcoBoost,®
 and the standard, athletic 2.7L EcoBoost V6. These engines were designed, engineered and built to provide the power, performance and fuel efficiency* that today’s accelerated lifestyle demands.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43252_Fade.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Performance,Power You Can Actually Feel,"Two available engines provide more than enough attitude under the hood – the turbocharged, direct-injection twin-scroll 2.0L EcoBoost®
 engine, and the athletic 2.7L EcoBoost. These engines were designed, engineered and built to provide the power, performance and fuel efficiency* that today’s accelerated lifestyle demands.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_300034_ST_EdgeVHPExpandedFT.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Performance,335 horsepower | 380 lb.-ft. torque*,Driving the Edge ST is a commanding experience from the feel of its engine to its eye-catching badging.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43280.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Performance,Designed to Excel,Driving the Edge ST is a commanding experience from the feel of its engine to its eye-catching badging.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43280.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Performance,Performance Drive Dynamic,"Increased horsepower, performance tuning, unique seats and brakes.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43241.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Performance,ST Performance,"The ST model’s 2.7L engine combines power, torque and technology to create a truly commanding driving experience.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/3-2/19_frd_edg_FeatPerf_32.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Edge,Performance,2.7L EcoBoost®,"The 2020 Edge ST delivers all the pickup, horsepower and torque you’ll need to keep you in the fast lane. That’s because it’s powered by our dynamic twin-turbo 2.7-liter EcoBoost®

 engine that features a light compact graphite iron engine block and aluminum heads. This lightweight powerhouse can crank out an impressive 335 horsepower and 380 lb.-ft. of torque.* So get behind the wheel of the ST and feel the thrill of a 2.7L EcoBoost — the most powerful gas V6 engine in its class.15",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43263.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Performance,Push to Launch.,Put the new Edge ST into Sport mode and a thrilling ST drive experience takes on a new life.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19edge_st_sportmode_32_HotspotOverview.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Performance,Auto Start-Stop Technology,"Auto Start-Stop Technology is standard on SE 2.0L EcoBoost®
 FWD models and can help reduce fuel consumption and vehicle emissions during city driving. When the vehicle comes to a stop, the engine automatically shuts off and then seamlessly restarts when your foot leaves the brake pedal.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43247.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge,Performance,Eight-Speed Automatic Transmission With Active Warm-Up,"You don’t have to know how to drive a manual transmission or learn how to master a clutch to enjoy the sporty feel of shifting gears. Using race-inspired technology, the steering wheel-mounted paddles provide an engaged driving experience by letting you easily and quickly go from gear to gear without taking your hands off the wheel.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43263.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge,Performance,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge,Performance,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
